,ID,Brand,Name,Colorway,Silhouette,Retail Price,Estimated Market Value,Gender,Release Date,SKU,StockX Link,GOAT Link,Image
249,0a903b23-85b4-4c07-9484-886f9a8305cb,nike,Nike Air Zoom Spiridon OG Sport Red (2024),silver/sport red/black/white,zoom spiridon,160,160,men,12/20/2024,HF9117-001,https://stockx.com/nike-air-zoom-spiridon-og-sport-red-2024,https://goat.com/sneakers/air-zoom-spiridon-og-sport-red-2024-hf9117-001,https://images.stockx.com/images/Nike-Air-Zoom-Spiridon-OG-Sport-Red-2024-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1734129710
250,0cd30a6d-08f9-4dd9-a225-3ef27a175b9d,nike,Nike Air Max Dn Isamaya Ffrench Bio Biege (Women's),bio beige/sanddrift/hemp,air max dn,170,170,women,12/20/2024,HQ3837-201,https://stockx.com/nike-air-max-dn-isamaya-ffrench-bio-biege-womens,,https://images.stockx.com/images/Nike-Air-Max-Dn-Isamaya-Ffrench-Bio-Biege-Womens.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1733166138
251,3b358462-1516-435b-b16d-8b90768195c5,nike,Nike Air Max 90 Drift Mowabb,rattan/blue/black/bright mandarin,air max 90,160,160,men,12/20/2024,FB2877-200,https://stockx.com/nike-air-max-90-drift-mowabb,https://goat.com/sneakers/air-max-90-drift-mowabb-fb2877-200,https://image.goat.com/attachments/product_template_pictures/images/105/058/687/original/FB2877_200.png.png
252,465373ef-5516-4b12-9c45-a1dea5a0ebd8,nike,Nike Air Max 90 Wolf Grey Hyper Pink,gray/wolf grey-hyper pink-black-anthracite,air max 90,130,130,men,12/20/2024,DM0029-010,https://stockx.com/nike-air-max-90-wolf-grey-hyper-pink,https://goat.com/sneakers/air-max-90-black-grey-hyper-pink-dm0029-010,https://image.goat.com/attachments/product_template_pictures/images/104/750/885/original/DM0029_010.png.png
253,5c7b325c-e7df-4115-900a-1ad1380e5ed8,nike,Nike Shox TL Black Racer Blue Metallic Silver,black/racer blue/silver,shox tl black,170,170,men,12/20/2024,CN0151-004,https://stockx.com/nike-shox-tl-black-racer-blue-metallic-silver,,https://images.stockx.com/images/Nike-Shox-TL-Black-Racer-Blue-Metallic-Silver.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1734123378
254,6a9fd43c-9d20-4401-9212-551d1fcfc2c4,nike,Nike Air Max 2013 Wolf Grey Volt Black,gray/neon green/black/black,air max 2013,180,180,men,12/20/2024,HF3660-003,https://stockx.com/nike-air-max-2013-wolf-grey-volt-black,,https://images.stockx.com/images/Nike-Air-Max-2013-Wolf-Grey-Volt-Black.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1734728601
255,7f6ab477-86fd-400e-b483-c7647a27c241,nike,Nike Air More Uptempo Low Black Gum,black/gum,air more uptempo,170,170,men,12/20/2024,FZ3055-003,https://stockx.com/nike-air-more-uptempo-low-black-gum,,https://images.stockx.com/images/Nike-Air-More-Uptempo-Low-Black-Gum.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1734123356
256,8329062e-c5b8-48e0-a456-e971e8f3d8eb,nike,Nike Dunk Low Next Nature Elemental Pink (Women's),white/elemental pink,dunk,110,110,women,12/20/2024,DD1873-112,https://stockx.com/nike-dunk-low-next-nature-elemental-pink-womens,https://goat.com/sneakers/wmns-dunk-low-next-nature-elemental-pink-dd1873-112,https://image.goat.com/attachments/product_template_pictures/images/104/985/246/original/DD1873_112.png.png
257,9e0c4e0d-24c0-4a37-a3c7-164380c79d85,nike,Nike ACG Izy Khaki,khaki/black/limestone,acg izy,130,99,men,12/20/2024,FV4317-200,https://stockx.com/nike-acg-izy-khaki,https://goat.com/sneakers/acg-izy-khaki-fv4317-200,https://image.goat.com/attachments/product_template_pictures/images/105/199/649/original/1462507_00.png.png
258,a7a5f17c-f1c2-41c3-8341-cf7246a89df6,nike,Nike Shox R4 White Bright Crimson Metallic Silver,white/white/bright crimson/silver,shox r4,150,150,men,12/20/2024,HQ1988-101,https://stockx.com/nike-shox-r4-white-bright-crimson-metallic-silver,,https://images.stockx.com/images/Nike-Shox-R4-White-Bright-Crimson-Metallic-Silver.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1734728586
259,c4e09c9e-dc43-4f4c-9039-160c1fe34cdf,nike,Nike Air Max Dn Isamaya Ffrench Light Chocolate (Women's),light chocolate/velvet brown/dark pony,air max dn,170,170,women,12/20/2024,HQ3837-200,https://stockx.com/nike-air-max-dn-isamaya-ffrench-light-chocolate-womens,,https://images.stockx.com/images/Nike-Air-Max-Dn-Isamaya-Ffrench-Light-Chocolate-Womens.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1733166138
260,d88e8320-4af4-4fb6-b8ba-14c0527a2044,nike,Nike Blazer Mid '77 Premium University Blue,blue/white/muslin/black/safety orange,blazer mid '77,110,110,men,12/20/2024,HF3157-400,https://stockx.com/nike-blazer-mid-77-premium-university-blue,,https://images.stockx.com/images/Nike-Blazer-Mid-77-Premium-University-Blue.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1734728568
261,ea702de0-3bd0-4fd1-a156-e434585a7462,nike,Nike Air Max Dn SE Black Light Bone,black/light bone/black/black,air max dn,170,170,men,12/20/2024,HF5531-001,https://stockx.com/nike-air-max-dn-se-black-light-bone,,https://images.stockx.com/images/Nike-Air-Max-Dn-SE-Black-Light-Bone.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1733948859
262,f495a0f8-c20a-4f8a-9764-a1175bcb47fb,nike,Nike Air Max 90 Smoke Grey Light Lemon Twist,gray/light lemon twist/black/photon dust,air max 90,130,130,men,12/20/2024,DM0029-012,https://stockx.com/nike-air-max-90-smoke-grey-light-lemon-twist,,https://images.stockx.com/images/Nike-Air-Max-90-Smoke-Grey-Light-Lemon-Twist.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1734728523
263,f80b50a6-c348-418e-a3ac-ee14ff1263c9,nike,Nike ACG Izy Black Limestone,black/limestone,acg izy,130,80,men,12/20/2024,FV4317-002,https://stockx.com/nike-acg-izy-black-limestone,https://goat.com/sneakers/acg-izy-black-limestone-fv4317-002,https://image.goat.com/attachments/product_template_pictures/images/102/300/225/original/FV4317_002.png.png
264,10a2ba0f-2d4c-4b44-8e80-7924c9188409,nike,Nike Ja 2 Tree Topper (GS),light silver/gold/iron grey,ja 2,105,105,kids,12/19/2024,IB7251-002,https://stockx.com/nike-ja-2-tree-topper-gs,,
265,4639e3f1-6a50-4636-a068-851601bdd854,nike,Nike Ja 2 Tree Topper,light silver/gold/iron grey,ja 2,130,130,men,12/19/2024,FV6070-002/FZ1516-001,https://stockx.com/nike-ja-2-tree-topper,,https://images.stockx.com/images/Nike-Ja-2-Tree-Topper.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1731086190
266,481878f0-634c-443e-94ee-6057db1b3496,nike,Nike Ja 2 Tree Topper,light silver/gold/iron grey,ja 2,130,130,men,12/19/2024,FZ1516-001,https://stockx.com/nike-ja-2-tree-topper,,https://images.stockx.com/images/Nike-Ja-2-Tree-Topper.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1731086190
267,66ad9e72-f58a-48e6-a8d2-a3e7d4a4023d,nike,Nike Book 1 The Nightmare Before Christmas,white/white/black/clay orange,book 1,140,699,men,12/19/2024,FJ4249-102,https://stockx.com/nike-book-1-the-nightmare-before-christmas,https://goat.com/sneakers/book-1-nightmare-before-christmas-fj4249-102,https://image.goat.com/attachments/product_template_pictures/images/105/346/609/original/FJ4249_102.png.png
268,88f8f16a-3f20-4fe8-81fb-645c8a5fdb05,nike,Nike Air Force 3 Low SP Nigo Baroque Brown,brown/fir-hemp-pecan,air force 3,150,150,men,12/19/2024,HQ0260-201,https://stockx.com/nike-air-force-3-low-sp-nigo-baroque-brown,https://goat.com/sneakers/nigo-x-air-force-3-low-baroque-brown-fir-hq0260-201,https://images.stockx.com/images/nike-air-force-3-low-sp-nigo-baroque-brown.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1733775117
269,bd21321b-e670-4676-aa7c-1a950f1a6f80,nike,Nike Ja 2 Tree Topper (PS),light silver/gold/iron grey,ja 2,80,80,kids,12/19/2024,IB7252-002,https://stockx.com/nike-ja-2-tree-topper-ps,,https://images.stockx.com/images/Nike-Ja-2-Tree-Topper-PS.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1734636616
270,fbf89035-aab2-426e-8590-cf4052430362,nike,Nike Ja 2 Tree Topper,light silver/gold/iron grey,ja 2,130,130,men,12/19/2024,FV6070-002,https://stockx.com/nike-ja-2-tree-topper,,https://images.stockx.com/images/Nike-Ja-2-Tree-Topper.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1731086190
271,01d7897d-a449-4e27-be03-d9abbc2a934e,nike,Nike Air Zoom Spiridon Fragment Design Black,black/black/black,air zoom spiridon,170,170,men,12/17/2024,HF5455-001,https://stockx.com/nike-air-zoom-spiridon-fragment-design-black,,https://images.stockx.com/images/Nike-Air-Zoom-Spiridon-Fragment-Design-Black.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732653543
272,4593c458-73d1-4347-8bc2-1b012dba3539,nike,Nike Air Zoom Spiridon Fragment Design White Blue Void,white/blue void/black,air zoom spiridon,170,170,men,12/17/2024,HF5455-100,https://stockx.com/nike-air-zoom-spiridon-fragment-design-white-blue-void,,https://images.stockx.com/images/Nike-Air-Zoom-Spiridon-Fragment-Design-White-Blue-Void.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732653578
273,df1d187a-265e-4178-b14e-24f62a04bc87,nike,Nike SB Dunk Low Pro Nicole Hause,white/blue/white/navy/pure platinum,dunk sb,125,157,men,12/17/2024,FZ8802-100,https://stockx.com/nike-sb-dunk-low-pro-nicole-hause,https://goat.com/sneakers/nicole-hause-x-dunk-low-pro-sb-white-university-blue-fz8802-100,https://image.goat.com/attachments/product_template_pictures/images/105/199/645/original/1445495_00.png.png
274,147e117c-7817-498b-986a-3b6c3d2c3b41,nike,Nike Air Max 95 Stash (2024),navy/black/harbor blue,air max 95,200,449,men,12/13/2024,HF5515-400,https://stockx.com/nike-air-max-95-stash-2024,https://goat.com/sneakers/air-max-95-obsidian-harbor-blue-hf5515-400,https://image.goat.com/attachments/product_template_pictures/images/105/201/251/original/HF5515_400.png.png
275,a5df4923-4495-497e-bb13-0e9d15361483,nike,Nike Air Force 1 Low SP Stash (2024),soft grey/varsity royal/harbor blue,air force 1,160,998,men,12/13/2024,HF5516-001,https://stockx.com/nike-air-force-1-low-sp-stash-2024,https://goat.com/sneakers/stash-x-air-force-1-low-2024-hf5516-001,https://image.goat.com/attachments/product_template_pictures/images/105/627/196/original/1456203_00.png.png
276,81453e5d-8044-4d77-bb35-ffeb07c5d561,nike,Nike Kobe 9 Elite Protro Christmas (2024),bright crimson/black/white,kobe 9,240,2000,men,12/12/2024,FZ7335-600,https://stockx.com/nike-kobe-9-elite-protro-christmas-2024,https://goat.com/sneakers/kobe-9-elite-protro-christmas-2024-fz7335-600,https://image.goat.com/attachments/product_template_pictures/images/104/985/299/original/FZ7335_600.png.png
277,e6585079-2ef7-4b78-808b-a159de95b1df,nike,Nike Kobe 9 Elite Protro Christmas (2024) (GS),bright crimson/black/white,kobe 9 elite protro christmas (2024,120,120,kids,12/12/2024,HJ9446-600,https://stockx.com/nike-kobe-9-elite-protro-christmas-2024-gs,,https://images.stockx.com/images/nike-kobe-9-elite-protro-christmas-2024-gs.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732913938
278,05cda20a-e482-4d84-9b27-aac5e7cdd219,nike,Nike Air Force 1 Low Drake NOCTA Certified Lover Boy Citron Tint,citron tint/cobalt tint/silver,air force 1,160,160,men,12/11/2024,CZ8065-800,https://stockx.com/nike-air-force-1-low-drake-nocta-certified-lover-boy-citron-tint,https://goat.com/sneakers/nocta-x-air-force-1-low-certified-lover-boy-citron-tint-cz8065-800,https://images.stockx.com/images/nike-air-force-1-low-drake-nocta-certified-lover-boy-citron-tint.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1733261800
279,6ad8e215-7c76-48b6-941a-1459ceb94281,nike,Nike Air Force 1 Low Drake NOCTA Certified Lover Boy Palest Purple,palest purple/cobalt tint/silver,air force 1,160,160,men,12/11/2024,CZ8065-500,https://stockx.com/nike-air-force-1-low-drake-nocta-certified-lover-boy-palest-purple,,https://images.stockx.com/images/nike-air-force-1-low-drake-nocta-certified-lover-boy-palest-purple.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1733261816
280,3a4fdbbb-61b5-435b-a994-0c9afabddf84,nike,Nike Air Zoom Pegasus 41 SP College Grey Anthracite,college grey/gray,air zoom pegasus 41,140,140,men,12/10/2024,HQ6025-001,https://stockx.com/nike-air-zoom-pegasus-41-sp-college-grey-anthracite,,https://images.stockx.com/images/Nike-Air-Zoom-Pegasus-41-SP-College-Grey-Anthracite.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1733335501
281,5b906369-f737-4656-9622-3613d8db67b0,nike,Nike Air Zoom Pegasus 41 SP Faded Spruce,faded spruce/green/grey,air zoom pegasus 41,140,140,men,12/10/2024,HQ6025-300,https://stockx.com/nike-air-zoom-pegasus-41-sp-faded-spruce,,https://images.stockx.com/images/Nike-Air-Zoom-Pegasus-41-SP-Faded-Spruce.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1733335550
282,92e0f910-fc3c-40fb-9fa8-84de62b0dd09,nike,Nike Zoom Mercurial Vapor 1 RGN SE FG Chrome Lime,silver/green,zoom mercurial vapor 1,300,300,men,12/9/2024,HV0888-001,https://stockx.com/nike-zoom-mercurial-vapor-1-rgn-se-fg-chrome-lime,,https://images.stockx.com/images/Nike-Zoom-Mercurial-Vapor-1-RGN-SE-FG-Chrome-Lime.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732732203
283,8727a20e-2ce5-4381-a2d5-a8e63dc041f2,nike,Nike Air Max 95 SP A Ma Maniére While You Were Sleeping,dark violet ore/burgundy ash,air max 95,190,200,men,12/7/2024,FZ8743-200,https://stockx.com/nike-air-max-95-sp-a-ma-maniere-while-you-were-sleeping,https://goat.com/sneakers/a-ma-maniere-x-air-max-95-burgundy-ash-fz8743-200,https://image.goat.com/attachments/product_template_pictures/images/105/322/747/original/1432929_00.png.png
284,9a89618a-e930-44f7-8089-847c654d7f22,nike,Nike GT Hustle 3 Paige Bueckers PE,multi-color/multi-color-multi-color,gt hustle 3,190,190,men,12/7/2024,HJ7679-900/HJ7677-900,https://stockx.com/nike-gt-hustle-3-paige-bueckers-pe,,https://images.stockx.com/images/nike-gt-hustle-3-paige-bueckers-pe.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732738937
285,aafd3f08-d611-4a90-ae6f-9c823f36f9cb,nike,Nike SB Dunk Low Pro PRM Seattle Supersonics,fir/white/university gold/fire red,dunk sb,125,177,men,12/7/2024,FZ1287-300,https://stockx.com/nike-sb-dunk-low-pro-prm-seattle-supersonics,https://goat.com/sneakers/dunk-low-premium-sb-seattle-supersonics-fz1287-300,https://image.goat.com/attachments/product_template_pictures/images/105/612/246/original/FZ1287_300.png.png
286,e51cd8b6-2a69-4f19-a37d-0c2b6ea593c0,nike,"Paige Bueckers x Air Zoom GT Hustle 3 'Be You, Be Great!'",multi-color/multi-color/multi-color,air zoom gt hustle 3,190,190,men,12/7/2024,HJ7679-900,,https://goat.com/sneakers/paige-bueckers-x-air-zoom-gt-hustle-3-be-you-be-great-hj7679-900,https://image.goat.com/attachments/product_template_pictures/images/105/438/855/original/HJ7679_900.png.png
287,299cb5c4-9a44-4a38-9278-ae2959fb89f3,nike,Nike LeBron 22 Blacklight (GS),black/laser fuchsia/dark grey/field purple/guava ice/vapor green,lebron 22,140,140,kids,12/6/2024,FV5636-001,https://stockx.com/nike-lebron-22-blacklight-gs,https://goat.com/sneakers/lebron-22-gs-blacklight-fv5636-001,
288,424cc99e-2b45-4262-a0bb-2e4db597b16e,nike,Nike LeBron 22 Blacklight,black/laser fuchsia/dark grey/field purple/guava ice/vapor green,lebron 22,180,180,men,12/6/2024,FZ1094-001/FZ1095-001,https://stockx.com/nike-lebron-22-blacklight,,https://images.stockx.com/images/nike-lebron-22-blacklight.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1731447816
289,5005152f-b4d9-42af-a8fc-1d212144673f,nike,Nike Sabrina 2 Trust Your Game (GS),citron tint/royal pulse/white/laser fuchsia,sabrina 2,100,100,kids,12/6/2024,FQ7376-800,https://stockx.com/nike-sabrina-2-trust-your-game-gs,,https://images.stockx.com/images/Nike-Sabrina-2-Trust-Your-Game-GS.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732653583
290,8131e952-1da4-4ed9-a181-297f13f261e2,nike,LeBron 22 'Blacklight',black/laser fuchsia/dark grey/field purple/guava ice/vapor green,lebron 22,180,246,men,12/6/2024,FZ1094-001,,https://goat.com/sneakers/lebron-22-blacklight-fz1094-001,https://image.goat.com/attachments/product_template_pictures/images/105/493/241/original/FZ1094_001.png.png
291,845cd6e7-6be7-4f7a-9ab1-a8d921cd9619,nike,Nike Air Max 1 '86 OG Golf Eastside Golf Everyone’s Game. Be Authentic.,white/gold/pure platinum/gray,air max 1,180,2000,men,12/6/2024,HQ3074-100,https://stockx.com/nike-air-max-1-86-og-golf-eastside-golf-everyones-game-be-authentic,https://goat.com/sneakers/eastside-golf-x-air-max-1-86-og-golf-big-bubble-everyone-s-game-be-authentic-hq3074-100,https://image.goat.com/attachments/product_template_pictures/images/104/750/920/original/HQ3074_100.png.png
292,b110fa4e-e81a-4c44-b067-10c2a741f087,nike,Nike Air Zoom Victory Tour 3 NRG Eastside Golf Everyone’s Game. Be Authentic.,white/gold/gray/pure platinum,air zoom victory tour,210,132,men,12/6/2024,FJ2241-101,https://stockx.com/nike-air-zoom-victory-tour-3-nrg-eastside-golf-everyones-game-be-authentic,https://goat.com/sneakers/eastside-golf-x-air-zoom-victory-tour-3-nrg-everyone-s-game-be-authentic-fj2241-101,https://image.goat.com/attachments/product_template_pictures/images/104/750/902/original/FJ2241_101.png.png
293,c7724abb-dfe0-4b10-96e1-1931e6afeffa,nike,Nike LeBron 22 Blacklight,black/laser fuchsia/dark grey/field purple/guava ice/vapor green,lebron 22,180,180,men,12/6/2024,FZ1095-001,https://stockx.com/nike-lebron-22-blacklight,,https://images.stockx.com/images/nike-lebron-22-blacklight.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1731447816
294,f7712b22-2abf-43bf-9582-cbd9af138e65,nike,Nike Air Force 1 Low Retro QS Kobe Bryant Lakers Home,white/varsity maize/varsity purple,air force 1,130,271,men,12/6/2024,FZ1151-100,https://stockx.com/nike-air-force-1-low-kobe-bryant-lakers-home,https://goat.com/sneakers/kobe-bryant-x-air-force-1-low-fz1151-100,https://image.goat.com/attachments/product_template_pictures/images/105/678/043/original/FZ1151_100.png.png
295,11b96467-8ac1-4624-a87e-46f765ca9724,nike,Nike Little Posite One Copper (2024) (GS),black/metallic copper/off noir,little posite one copper (2024,180,180,kids,12/5/2024,FZ0990-800,https://stockx.com/nike-little-posite-one-copper-2024-gs,,https://images.stockx.com/images/Nike-Little-Posite-One-Copper-2024-GS.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1730135026
296,2dc7ec4c-318e-4d1c-923d-33cc560f6bae,nike,The Wizard of Oz x Dunk Low SB 'Poppy Field',red/university gold,dunk sb,135,550,men,12/5/2024,FZ1291-600,https://stockx.com/nike-sb-dunk-low-the-wizard-of-oz-poppy-field,https://goat.com/sneakers/the-wizard-of-oz-x-dunk-low-sb-ruby-slipper-fz1291-600,https://images.stockx.com/images/nike-sb-dunk-low-the-wizard-of-oz-poppy-field.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1733176605
297,427ecec4-1788-4041-a1f7-88f05896d48d,nike,Nike Air Foamposite One Copper (2024),black/metallic copper/off noir,air foamposite,230,277,men,12/5/2024,FZ9902-001,https://stockx.com/nike-air-foamposite-one-copper-2024,https://goat.com/sneakers/air-foamposite-one-copper-2024-fz9902-001,https://image.goat.com/attachments/product_template_pictures/images/103/482/834/original/FZ9902_001.png.png
298,718f7024-17e1-4b02-a5e9-64adb59f9466,nike,Nike C1TY Coveralls,navy/white/thunder blue,c1,100,100,men,12/5/2024,FZ3863-400,https://stockx.com/nike-c1ty-coveralls,,https://images.stockx.com/images/Nike-C1TY-Coveralls.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732222486
299,0b5567f6-e90b-4999-9120-79f12b1e10e7,nike,Nike Zoom Fly 6 Ekiden Pack,white/habanero red-black-university red-university gold-concord,zoom fly 6,180,176,men,12/4/2024,HQ3498-100,https://stockx.com/nike-zoom-fly-6-ekiden-pack,https://goat.com/sneakers/zoom-fly-6-ekiden-pack-hq3498-100,https://image.goat.com/attachments/product_template_pictures/images/105/515/654/original/HQ3498_100.png.png
300,0f66a65b-324b-4e31-94ea-c3829439a9b6,nike,Nike Air Zoom Rival Fly 4 Ekiden Pack,white/habanero red-black-university red-university gold-concord,air zoom rival fly 4,100,111,men,12/4/2024,HQ3512-100,https://stockx.com/nike-air-zoom-rival-fly-4-ekiden-pack,https://goat.com/sneakers/air-zoom-rival-fly-4-ekiden-pack-hq3512-100,https://image.goat.com/attachments/product_template_pictures/images/105/515/657/original/HQ3512_100.png.png
301,b983069e-0d32-41d5-b7a2-02fb62a6fe51,nike,Nike ZoomX Vaporfly Next% 3 FK Ekiden Pack,white/habanero red-black-university red-university gold-concord,zoomx vaporfly next% 3,260,321,men,12/4/2024,HQ3504-100,https://stockx.com/nike-zoomx-vaporfly-next-3-fk-ekiden-pack,https://goat.com/sneakers/zoomx-vaporfly-next-3-ekiden-pack-hq3504-100,https://image.goat.com/attachments/product_template_pictures/images/105/515/656/original/HQ3504_100.png.png
302,d44562e3-e26f-4387-86a8-456484048a17,nike,Nike Air Zoom Alphafly Next% 3 Premium Ekiden Pack,white/habanero red-black-university red-university gold-concord,air zoom alphafly next% 3,285,351,men,12/4/2024,HQ3501-100,https://stockx.com/nike-air-zoom-alphafly-next-3-premium-ekiden-pack,https://goat.com/sneakers/air-zoom-alphafly-next-3-ekiden-pack-hq3501-100,https://image.goat.com/attachments/product_template_pictures/images/105/515/655/original/HQ3501_100.png.png
303,4df23267-24b3-4acd-9ba1-a8419a08f553,nike,Lil Yachty x Air Force 1 'Concrete Boys',white/white/navy/dark powder blue,air force 1,150,300,men,12/3/2024,IB5720-100,,https://goat.com/sneakers/lil-yachty-x-air-force-1-it-s-us-ib5720-100,https://image.goat.com/attachments/product_template_pictures/images/105/386/510/original/IB5720_100.png.png
304,bbab1847-ae17-4c51-b1c5-173fd5af6576,nike,Nike SB Dunk Low Dark Smoke Grey,dark smoke grey/black,dunk sb,115,200,men,12/3/2024,HF3063-001,https://stockx.com/nike-sb-dunk-low-dark-smoke-grey,https://goat.com/sneakers/dunk-low-sb-dark-smoke-grey-hf3063-001,https://image.goat.com/attachments/product_template_pictures/images/103/966/071/original/HF3063_001.png.png
305,0516504f-27ba-4feb-aef5-9298d6fdd50e,nike,Nike Air Zoom GT Cut 3 Our Holiday,sea glass/oil green/gold/red/light wild mango/white,air zoom gt cut 3,190,190,men,12/1/2024,DV2913-005/DV2918-005,https://stockx.com/nike-air-zoom-gt-cut-3-our-holiday,,https://images.stockx.com/images/Nike-Air-Zoom-GT-Cut-3-Our-Holiday.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732300284
306,0858532f-8008-4be1-bec1-8e72dac3cc35,nike,Nike Metcon 1 OG Black White Metallic Cool Grey,black/white/metallic cool grey,metcon 1,150,150,men,12/1/2024,FQ1854-002,https://stockx.com/nike-metcon-1-og-black-white-metallic-cool-grey,,https://images.stockx.com/images/Nike-Metcon-1-OG-Black-White-Metallic-Cool-Grey.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1729144680
307,105c09a5-9bc6-476a-b8e4-8036e0f93af8,nike,Nike Air Max Waffle Racer SP Voltage Purple,voltage purple/total orange-black,air max waffle,140,140,men,12/1/2024,FV6946-500,https://stockx.com/nike-air-max-waffle-racer-sp-voltage-purple,,
308,33f5be9a-afa6-4884-8c70-23413137be7e,nike,Nike Air Zoom GT Cut 3 Our Holiday,sea glass/oil green/gold/red/light wild mango/white,air zoom gt cut 3,190,190,men,12/1/2024,DV2918-005,https://stockx.com/nike-air-zoom-gt-cut-3-our-holiday,,https://images.stockx.com/images/Nike-Air-Zoom-GT-Cut-3-Our-Holiday.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732300284
309,39f5a3c0-0648-484e-95d6-c4a1fe802a5e,nike,Nike Air Zoom GT Jump 2 Our Holiday,oil green/sea glass/gold/light wild mango/vintage green/red,air zoom gt jump 2,180,180,men,12/1/2024,DJ9431-302,https://stockx.com/nike-air-zoom-gt-jump-2-our-holiday,,https://images.stockx.com/images/Nike-Air-Zoom-GT-Jump-2-Our-Holiday.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732300319
310,4614cdb6-271a-4796-86db-9645398bbc7f,nike,Nike Air Force 1 Low '07 LV8 Malachite Pale Ivory Metallic Gold,malachite/pale ivory/gold/malachite,air force 1 low '07 lv8,120,120,men,12/1/2024,FZ5222-300,https://stockx.com/nike-air-force-1-low-07-lv8-malachite-pale-ivory-metallic-gold,,https://images.stockx.com/images/Nike-Air-Force-1-Low-07-LV8-Malachite-Pale-Ivory-Metallic-Gold.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1729143538
